epoch,weight,截距bias,loss
458,-2.7984358523437156,-0.6812000295720294,0.15311097442316962
459,-2.7994257667601556,-0.6815597647038241,0.15304909189062074
460,-2.8004133309627357,-0.6819185975261284,0.15298739435793088
461,-2.801398555194229,-0.6822765322020397,0.15292588087814138
462,-2.8023814496328043,-0.6826335728668746,0.15286455051109823
463,-2.8033620243925563,-0.6829897236284114,0.15280340232338896
464,-2.8043402895240335,-0.6833449885671284,0.15274243538828053
465,-2.80531625501476,-0.6836993717364411,0.15268164878565804
466,-2.8062899307897506,-0.6840528771629361,0.1526210416019646
467,-2.8072613267120237,-0.6844055088466023,0.1525606129301407
468,-2.808230452583105,-0.6847572707610609,0.15250036186956495
469,-2.8091973181435317,-0.6851081668537908,0.15244028752599595
470,-2.8101619330733434,-0.6854582010463542,0.1523803890115138
471,-2.8111243069925775,-0.6858073772346177,0.15232066544446296
472,-2.812084449461753,-0.6861556992889719,0.15226111594939548
473,-2.8130423699823517,-0.6865031710545492,0.15220173965701506
474,-2.8139980779972946,-0.6868497963514382,0.15214253570412123
475,-2.8149515828914136,-0.6871955789748968,0.15208350323355485
476,-2.815902893991918,-0.6875405226955628,0.15202464139414376
477,-2.816852020568858,-0.6878846312596616,0.15196594934064883
478,-2.81779897183558,-0.6882279083892131,0.1519074262337114
479,-2.8187437569491816,-0.6885703577822353,0.15184907123980013
480,-2.81968638501096,-0.6889119831129462,0.1517908835311598
481,-2.8206268650668553,-0.6892527880319639,0.15173286228575925
482,-2.8215652061078917,-0.6895927761665039,0.15167500668724093
483,-2.8225014170706126,-0.6899319511205753,0.15161731592487077
484,-2.8234355068375114,-0.6902703164751738,0.15155978919348806
485,-2.8243674842374586,-0.690607875788474,0.15150242569345654
486,-2.825297358046126,-0.6909446325960192,0.15144522463061585
487,-2.826225136986404,-0.6912805904109086,0.15138818521623304
488,-2.8271508297288177,-0.6916157527239836,0.15133130666695513
489,-2.828074444891936,-0.6919501230040116,0.1512745882047622
490,-2.8289959910427807,-0.6922837046978684,0.15121802905692042
491,-2.8299154766972268,-0.6926165012307179,0.15116162845593623
492,-2.830832910320403,-0.6929485160061912,0.1511053856395106
493,-2.8317483003270874,-0.6932797524065628,0.1510492998504939
494,-2.8326616550820964,-0.6936102137929254,0.15099337033684132
495,-2.833572982900675,-0.6939399035053634,0.1509375963515684
496,-2.8344822920488784,-0.6942688248631236,0.15088197715270785
497,-2.8353895907439544,-0.6945969811647854,0.15082651200326586
498,-2.8362948871547182,-0.6949243756884286,0.15077120017117912
499,-2.8371981894019265,-0.6952510116917993,0.1507160409292732
500,-2.8380995055586458,-0.6955768924124748,0.15066103355521995
501,-2.8389988436506197,-0.6959020210680266,0.15060617733149634
502,-2.839896211656631,-0.6962264008561814,0.15055147154534326
503,-2.840791617508859,-0.6965500349549811,0.15049691548872507
504,-2.8416850690932387,-0.696872926522941,0.15044250845828935
505,-2.8425765742498097,-0.6971950786992058,0.150388249755327
506,-2.843466140773067,-0.6975164946037055,0.15033413868573325
507,-2.844353776412306,-0.697837177337308,0.1502801745599681
508,-2.8452394888719663,-0.6981571299819719,0.15022635669301834
509,-2.8461232858119696,-0.6984763556008965,0.1501726844043591
510,-2.8470051748480563,-0.698794857238671,0.15011915701791598
511,-2.8478851635521183,-0.699112637921422,0.15006577386202816
512,-2.8487632594525296,-0.6994297006569595,0.1500125342694108
513,-2.8496394700344725,-0.699746048434922,0.14995943757711883
514,-2.8505138027402612,-0.7000616842269195,0.14990648312651061
515,-2.8513862649696637,-0.7003766109866754,0.14985367026321184
516,-2.8522568640802186,-0.7006908316501669,0.14980099833708044
517,-2.853125607387551,-0.7010043491357646,0.149748466702171
518,-2.853992502165683,-0.70131716634437,0.1496960747167005
519,-2.854857555647345,-0.7016292861595521,0.1496438217430131
520,-2.8557207750242797,-0.7019407114476826,0.14959170714754688
521,-2.856582167447548,-0.7022514450580695,0.14953973030079948
522,-2.8574417400278276,-0.7025614898230901,0.14948789057729492
523,-2.858299499835713,-0.7028708485583223,0.14943618735555064
524,-2.859155453902009,-0.7031795240626743,0.14938462001804453
525,-2.860009609218025,-0.7034875191185138,0.1493331879511825
526,-2.8608619727358633,-0.7037948364917956,0.14928189054526678
527,-2.861712551368708,-0.7041014789321878,0.14923072719446345
528,-2.862561351991108,-0.704407449173197,0.14917969729677183
529,-2.8634083814392617,-0.7047127499322926,0.14912880025399258
530,-2.8642536465112935,-0.7050173839110294,0.1490780354716972
531,-2.865097153967534,-0.7053213537951694,0.1490274023591976
532,-2.865938910530792,-0.705624662254802,0.14897690032951555
533,-2.866778922886629,-0.7059273119444641,0.14892652879935322
534,-2.867617197683627,-0.7062293055032577,0.14887628718906284
535,-2.868453741533657,-0.7065306455549674,0.1488261749226181
536,-2.869288561012143,-0.7068313347081764,0.1487761914275846
537,-2.870121662658326,-0.7071313755563817,0.14872633613509129
538,-2.870953052975523,-0.7074307706781078,0.1486766084798018
539,-2.8717827384313854,-0.7077295226370195,0.14862700789988648
540,-2.8726107254581543,-0.7080276339820339,0.14857753383699415
541,-2.873437020452914,-0.7083251072474313,0.14852818573622473
542,-2.8742616297778443,-0.7086219449529644,0.14847896304610156
543,-2.8750845597604675,-0.7089181496039678,0.14842986521854457
544,-2.875905816693897,-0.7092137236914653,0.14838089170884297
545,-2.87672540683708,-0.7095086696922766,0.1483320419756292
546,-2.877543336415042,-0.7098029900691232,0.14828331548085197
547,-2.878359611619125,-0.7100966872707333,0.1482347116897507
548,-2.879174238607228,-0.7103897637319454,0.1481862300708292
549,-2.8799872235040413,-0.7106822218738115,0.14813787009583043
550,-2.8807985724012815,-0.7109740641036987,0.14808963123971094
551,-2.8816082913579226,-0.7112652928153904,0.14804151298061582
552,-2.8824163864004277,-0.7115559103891865,0.14799351479985362
553,-2.8832228635229757,-0.7118459191920025,0.14794563618187206
554,-2.884027728687687,-0.7121353215774676,0.14789787661423345
555,-2.88483098782485,-0.7124241198860226,0.14785023558759028
556,-2.8856326468331397,-0.7127123164450158,0.14780271259566174
557,-2.886432711579841,-0.7129999135687991,0.14775530713520962
558,-2.8872311879010657,-0.7132869135588228,0.14770801870601485
559,-2.8880280816019694,-0.7135733187037293,0.14766084681085456
560,-2.888823398456966,-0.7138591312794463,0.1476137909554785
561,-2.8896171442099403,-0.7141443535492792,0.1475668506485866
562,-2.8904093245744593,-0.7144289877640023,0.14752002540180614
563,-2.891199945233981,-0.7147130361619496,0.14747331472966954
564,-2.891989011842063,-0.7149965009691046,0.14742671814959174
565,-2.8927765300225667,-0.7152793843991893,0.14738023518184876
566,-2.8935625053698617,-0.7155616886537522,0.14733386534955542
567,-2.894346943449028,-0.7158434159222564,0.147287608178644
568,-2.8951298497960565,-0.7161245683821655,0.14724146319784287
569,-2.8959112299180485,-0.7164051481990301,0.1471954299386549
570,-2.8966910892934115,-0.7166851575265725,0.1471495079353372
571,-2.8974694333720548,-0.7169645985067712,0.14710369672487966
572,-2.8982462675755842,-0.717243473269945,0.14705799584698453
573,-2.899021597297494,-0.7175217839348353,0.14701240484404618
574,-2.899795427903357,-0.7177995326086888,0.1469669232611305
575,-2.9005677647310133,-0.7180767213873385,0.14692155064595525
576,-2.901338613090759,-0.7183533523552849,0.14687628654886994
577,-2.9021079782655304,-0.7186294275857757,0.1468311305228361
578,-2.9028758655110893,-0.7189049491408857,0.14678608212340816
579,-2.9036422800562054,-0.7191799190715946,0.14674114090871362
580,-2.9044072271028374,-0.7194543394178661,0.14669630643943415
581,-2.9051707118263135,-0.7197282122087242,0.14665157827878664
582,-2.9059327393755083,-0.7200015394623304,0.14660695599250423
583,-2.9066933148730216,-0.7202743231860596,0.14656243914881803
584,-2.9074524434153513,-0.7205465653765754,0.14651802731843816
585,-2.9082101300730683,-0.7208182680199046,0.14647372007453577
586,-2.90896637989099,-0.7210894330915116,0.14642951699272486
587,-2.909721197888351,-0.7213600625563718,0.14638541765104413
588,-2.91047458905897,-0.7216301583690437,0.14634142162993963
589,-2.911226558371421,-0.7218997224737419,0.14629752851224653
590,-2.911977110769201,-0.7221687568044083,0.1462537378831718
591,-2.9127262511708922,-0.7224372632847829,0.1462100493302772
592,-2.9134739844703277,-0.7227052438284742,0.1461664624434618
593,-2.914220315536755,-0.7229727003390293,0.14612297681494485
594,-2.9149652492149976,-0.7232396347100022,0.14607959203924914
595,-2.915708790325613,-0.7235060488250233,0.14603630771318427
596,-2.9164509436650543,-0.7237719445578669,0.14599312343582982
597,-2.917191714005826,-0.7240373237725182,0.14595003880851926
598,-2.917931106096641,-0.724302188323241,0.1459070534348233
599,-2.918669124662576,-0.7245665400546434,0.145864166920534
600,-2.9194057744052255,-0.7248303808017436,0.14582137887364877
601,-2.920141060002852,-0.7250937123900351,0.14577868890435422
602,-2.9208749861105416,-0.7253565366355513,0.14573609662501083
603,-2.9216075573603497,-0.7256188553449299,0.1456936016501371
604,-2.9223387783614534,-0.7258806703154755,0.14565120359639422
605,-2.9230686537002977,-0.7261419833352237,0.14560890208257055
606,-2.9237971879407425,-0.7264027961830031,0.14556669672956687
607,-2.924524385624207,-0.7266631106284969,0.1455245871603808
608,-2.925250251269816,-0.7269229284323051,0.14548257300009232
609,-2.9259747893745414,-0.727182251346005,0.14544065387584876
610,-2.926698004413344,-0.7274410811122117,0.14539882941685012
611,-2.927419900839316,-0.727699419464638,0.14535709925433468
612,-2.9281404830838196,-0.727957268128154,0.14531546302156445
613,-2.9288597555566254,-0.7282146288188457,0.14527392035381095
614,-2.9295777226460507,-0.728471503244074,0.14523247088834126
615,-2.930294388719096,-0.7287278931025322,0.14519111426440331
616,-2.9310097581215797,-0.7289838000843039,0.14514985012321296
617,-2.931723835178273,-0.7292392258709197,0.14510867810793923
618,-2.9324366241930333,-0.7294941721354142,0.14506759786369133
619,-2.9331481294489357,-0.7297486405423818,0.1450266090375047
620,-2.933858355208405,-0.7300026327480321,0.14498571127832754
621,-2.934567305713346,-0.7302561504002458,0.14494490423700795
622,-2.935274985185272,-0.730509195138629,0.14490418756628004
623,-2.9359813978254334,-0.7307617685945677,0.14486356092075156
624,-2.936686547814945,-0.7310138723912812,0.1448230239568899
625,-2.9373904393149113,-0.7312655081438766,0.14478257633301045
626,-2.9380930764665534,-0.7315166774594005,0.14474221770926268
627,-2.9387944633913317,-0.7317673819368927,0.14470194774761827
628,-2.9394946041910703,-0.7320176231674376,0.14466176611185813
629,-2.9401935029480786,-0.7322674027342163,0.14462167246755997
630,-2.9408911637252726,-0.7325167222125579,0.1445816664820862
631,-2.941587590566297,-0.7327655831699904,0.14454174782457144
632,-2.942282787495642,-0.7330139871662912,0.14450191616591043
633,-2.9429767585187645,-0.7332619357535369,0.14446217117874602
634,-2.943669507622204,-0.7335094304761537,0.14442251253745716
635,-2.944361038773702,-0.733756472870966,0.14438293991814716
636,-2.9450513559223137,-0.7340030644672458,0.14434345299863188
637,-2.9457404629985273,-0.7342492067867611,0.14430405145842815
638,-2.946428363914376,-0.7344949013438237,0.14426473497874198
639,-2.9471150625635523,-0.7347401496453374,0.14422550324245736
640,-2.9478005628215187,-0.7349849531908454,0.14418635593412496
641,-2.9484848685456213,-0.735229313472577,0.14414729273995058
642,-2.9491679835752,-0.7354732319754945,0.14410831334778404
643,-2.9498499117316985,-0.7357167101773393,0.14406941744710838
644,-2.9505306568187724,-0.7359597495486779,0.1440306047290285
645,-2.9512102226223984,-0.7362023515529476,0.14399187488626056
646,-2.951888612910982,-0.7364445176465012,0.1439532276131209
647,-2.952565831435463,-0.7366862492786526,0.14391466260551558
648,-2.9532418819294235,-0.7369275478917204,0.14387617956092943
649,-2.9539167681091905,-0.7371684149210732,0.14383777817841592
650,-2.9545904936739418,-0.7374088517951721,0.1437994581585863
651,-2.955263062305809,-0.7376488599356151,0.14376121920359933
652,-2.95593447766998,-0.7378884407571799,0.14372306101715127
653,-2.9566047434148017,-0.7381275956678665,0.1436849833044653
654,-2.9572738631718805,-0.73836632606894,0.1436469857722815
655,-2.957941840556183,-0.7386046333549728,0.14360906812884697
656,-2.9586086791661357,-0.738842518913886,0.14357123008390563
657,-2.959274382583724,-0.7390799841269909,0.14353347134868855
658,-2.959938954374591,-0.7393170303690308,0.1434957916359039
659,-2.960602398088134,-0.7395536590082212,0.14345819065972762
660,-2.961264717257602,-0.7397898714062905,0.14342066813579313
661,-2.9619259154001916,-0.7400256689185202,0.1433832237811826
662,-2.9625859960171423,-0.740261052893785,0.1433458573144167
663,-2.963244962593832,-0.7404960246745922,0.14330856845544565
664,-2.9639028185998697,-0.7407305855971212,0.1432713569256397
665,-2.9645595674891894,-0.7409647369912625,0.1432342224477798
666,-2.965215212700143,-0.7411984801806563,0.14319716474604874
667,-2.9658697576555917,-0.7414318164827306,0.14316018354602142
668,-2.966523205762998,-0.7416647472087402,0.1431232785746565
669,-2.9671755604145167,-0.7418972736638038,0.143086449560287
670,-2.9678268249870823,-0.7421293971469416,0.14304969623261132
671,-2.968477002842501,-0.7423611189511131,0.1430130183226849
672,-2.969126097327539,-0.7425924403632536,0.14297641556291088
673,-2.9697741117740093,-0.7428233626643109,0.14293988768703175
674,-2.97042104949886,-0.7430538871292822,0.14290343443012066
675,-2.971066913804261,-0.7432840150272497,0.14286705552857284
676,-2.97171170797769,-0.7435137476214169,0.14283075072009693
677,-2.9723554352920174,-0.7437430861691439,0.142794519743707
678,-2.9729980990055926,-0.743972031921983,0.1427583623397138
679,-2.973639702362327,-0.7442005861257138,0.14272227824971653
680,-2.974280248591778,-0.744428750020378,0.14268626721659478
681,-2.974919740909233,-0.7446565248403136,0.1426503289845002
682,-2.97555818251579,-0.74488391181419,0.1426144632988483
683,-2.976195576598442,-0.7451109121650411,0.14257866990631085
684,-2.976831926330156,-0.7453375271103,0.1425429485548076
685,-2.977467234869955,-0.7455637578618319,0.14250729899349815
686,-2.978101505362998,-0.745789605625968,0.14247172097277436
687,-2.978734740940659,-0.7460150716035379,0.1424362142442529
688,-2.979366944720607,-0.7462401569899028,0.14240077856076674
689,-2.9799981198068837,-0.7464648629749882,0.14236541367635805
690,-2.980628269289982,-0.746689190743316,0.14233011934627043
691,-2.981257396246923,-0.7469131414740366,0.14229489532694134
692,-2.981885503741333,-0.747136716340961,0.14225974137599462
693,-2.9825125948235196,-0.7473599165125921,0.14222465725223302
694,-2.983138672530547,-0.7475827431521564,0.142189642715631
695,-2.983763739886313,-0.7478051974176351,0.14215469752732696
696,-2.984387799901621,-0.7480272804617947,0.1421198214496165
697,-2.9850108555742563,-0.7482489934322183,0.14208501424594494
698,-2.9856329098890595,-0.7484703374713357,0.14205027568090015
699,-2.9862539658179985,-0.7486913137164539,0.14201560552020534
700,-2.9868740263202422,-0.748911923299787,0.14198100353071244
701,-2.9874930943422324,-0.7491321673484858,0.1419464694803946
702,-2.9881111728177547,-0.7493520469846681,0.14191200313833957
703,-2.9887282646680107,-0.7495715633254476,0.14187760427474258
704,-2.9893443728016877,-0.7497907174829632,0.14184327266089974
705,-2.9899595001150296,-0.750009510564408,0.1418090080692011
706,-2.990573649491906,-0.750227943672058,0.14177481027312394
707,-2.9911868238038815,-0.7504460179033008,0.14174067904722606
708,-2.9917990259102845,-0.7506637343506639,0.1417066141671392
709,-2.9924102586582753,-0.7508810941018431,0.1416726154095625
710,-2.9930205248829145,-0.75109809823973,0.14163868255225565
711,-2.993629827407229,-0.7513147478424399,0.14160481537403286
712,-2.9942381690422795,-0.7515310439833398,0.14157101365475624
713,-2.9948455525872277,-0.7517469877310752,0.14153727717532918
714,-2.9954519808294005,-0.7519625801495976,0.14150360571769033
715,-2.996057456544357,-0.7521778222981915,0.14146999906480703
716,-2.996661982495952,-0.752392715231501,0.14143645700066942
717,-2.997265561436403,-0.7526072599995564,0.1414029793102838
718,-2.9978681961063516,-0.7528214576478007,0.1413695657796668
719,-2.9984698892349284,-0.753035309217116,0.1413362161958391
720,-2.9990706435398162,-0.7532488157438493,0.14130293034681957
721,-2.9996704617273138,-0.7534619782598383,0.1412697080216188
722,-3.000269346492396,-0.7536747977924373,0.1412365490102338
723,-3.0008673005187783,-0.7538872753645426,0.14120345310364127
724,-3.0014643264789767,-0.7540994119946177,0.14117042009379244
725,-3.0020604270343694,-0.7543112086967187,0.14113744977360676
726,-3.0026556048352573,-0.7545226664805191,0.14110454193696628
727,-3.003249862520925,-0.7547337863513345,0.14107169637870992
728,-3.0038432027197,-0.7549445693101472,0.1410389128946275
729,-3.0044356280490123,-0.755155016353631,0.14100619128145442
730,-3.0050271411154537,-0.7553651284741753,0.14097353133686583
731,-3.005617744514837,-0.7555749066599086,0.1409409328594709
732,-3.006207440832253,-0.7557843518947235,0.14090839564880758
733,-3.0067962326421305,-0.7559934651582998,0.14087591950533693
734,-3.0073841225082916,-0.7562022474261282,0.14084350423043743
735,-3.00797111298401,-0.7564106996695338,0.14081114962640007
736,-3.0085572066120685,-0.7566188228556993,0.14077885549642233
737,-3.0091424059248135,-0.7568266179476882,0.14074662164460336
738,-3.009726713444213,-0.7570340859044681,0.14071444787593831
739,-3.0103101316819116,-0.7572412276809326,0.1406823339963132
740,-3.0108926631392845,-0.7574480442279249,0.14065027981249972
741,-3.0114743103074946,-0.7576545364922598,0.14061828513214988
742,-3.0120550756675457,-0.757860705416746,0.14058634976379097
743,-3.0126349616903374,-0.7580665519402086,0.14055447351682032
744,-3.0132139708367176,-0.7582720769975108,0.14052265620150037
745,-3.0137921055575383,-0.7584772815195759,0.1404908976289535
746,-3.0143693682937065,-0.7586821664334095,0.14045919761115694
747,-3.0149457614762385,-0.75888673266212,0.1404275559609379
748,-3.0155212875263113,-0.7590909811249412,0.14039597249196867
749,-3.0160959488553156,-0.7592949127372529,0.14036444701876158
750,-3.0166697478649067,-0.7594985284106022,0.14033297935666417
751,-3.0172426869470574,-0.7597018290527244,0.1403015693218543
752,-3.017814768484107,-0.7599048155675644,0.14027021673133555
753,-3.018385994848814,-0.7601074888552967,0.140238921402932
754,-3.0189563684044045,-0.7603098498123463,0.1402076831552841
755,-3.0195258915046255,-0.7605118993314093,0.14017650180784338
756,-3.020094566493791,-0.760713638301473,0.14014537718086803
757,-3.0206623957068333,-0.7609150676078361,0.14011430909541853
758,-3.021229381469353,-0.7611161881321289,0.14008329737335246
759,-3.021795526097666,-0.7613170007523328,0.14005234183732032
760,-3.0223608318988524,-0.7615175063428005,0.14002144231076094
761,-3.022925301170806,-0.7617177057742754,0.1399905986178968
762,-3.023488936202281,-0.7619175999139113,0.13995981058372994
763,-3.02405173927294,-0.7621171896252914,0.1399290780340369
764,-3.0246137126534,-0.762316475768448,0.13989840079536478
765,-3.025174858605282,-0.7625154591998812,0.13986777869502673
766,-3.0257351793812552,-0.7627141407725783,0.13983721156109752
767,-3.026294677225085,-0.7629125213360324,0.13980669922240935
768,-3.0268533543716774,-0.763110601736261,0.13977624150854737
769,-3.0274112130471265,-0.763308382815825,0.13974583824984554
770,-3.0279682554687586,-0.763505865413847,0.13971548927738228
771,-3.028524483845179,-0.7637030503660296,0.13968519442297647
772,-3.0290799003763147,-0.7638999385046736,0.13965495351918308
773,-3.029634507253461,-0.7640965306586965,0.1396247663992891
774,-3.0301883066593254,-0.76429282765365,0.13959463289730925
775,-3.03074130076807,-0.7644888303117383,0.13956455284798225
776,-3.0312934917453576,-0.7646845394518357,0.13953452608676634
777,-3.031844881748394,-0.7648799558895041,0.13950455244983562
778,-3.032395472925971,-0.7650750804370109,0.1394746317740757
779,-3.0329452674185107,-0.7652699139033461,0.1394447638970799
780,-3.0334942673581065,-0.7654644570942399,0.13941494865714532
781,-3.034042474868566,-0.7656587108121797,0.13938518589326884
782,-3.034589892065455,-0.7658526758564271,0.1393554754451432
783,-3.0351365210561347,-0.7660463530230351,0.1393258171531532
784,-3.03568236393981,-0.766239743104865,0.13929621085837168
785,-3.0362274228075643,-0.7664328468916027,0.1392666564025561
786,-3.0367716997424052,-0.766625665169776,0.13923715362814423
787,-3.037315196819303,-0.7668181987227708,0.13920770237825073
788,-3.0378579161052324,-0.7670104483308473,0.1391783024966631
789,-3.0383998596592114,-0.7672024147711568,0.1391489538278385
790,-3.038941029532344,-0.7673940988177578,0.1391196562168995
791,-3.039481427767857,-0.7675855012416316,0.1390904095096306
792,-3.040021056401142,-0.7677766228106992,0.13906121355247453
793,-3.0405599174597926,-0.7679674642898365,0.13903206819252895
794,-3.0410980129636456,-0.7681580264408905,0.13900297327754244
795,-3.0416353449248184,-0.7683483100226945,0.13897392865591102
796,-3.0421719153477484,-0.7685383157910847,0.1389449341766749
797,-3.0427077262292306,-0.7687280444989143,0.1389159896895144
798,-3.0432427795584567,-0.7689174968960704,0.13888709504474714
799,-3.0437770773170523,-0.769106673729488,0.13885825009332406
800,-3.0443106214791142,-0.7692955757431663,0.13882945468682595
801,-3.0448434140112495,-0.769484203678183,0.13880070867746028
802,-3.045375456872611,-0.7696725582727098,0.13877201191805782
803,-3.0459067520149343,-0.7698606402620269,0.13874336426206885
804,-3.0464373013825767,-0.7700484503785385,0.13871476556356038
805,-3.0469671069125512,-0.7702359893517868,0.13868621567721215
806,-3.0474961705345636,-0.7704232579084672,0.13865771445831393
807,-3.0480244941710493,-0.7706102567724424,0.13862926176276186
808,-3.048552079737208,-0.7707969866647573,0.13860085744705522
809,-3.0490789291410403,-0.7709834483036527,0.1385725013682932
810,-3.0496050442833833,-0.7711696424045806,0.1385441933841717
811,-3.0501304270579443,-0.7713555696802176,0.13851593335298026
812,-3.050655079351338,-0.771541230840479,0.13848772113359845
813,-3.051179003043118,-0.7717266265925332,0.1384595565854932
814,-3.051702200005816,-0.7719117576408154,0.13843143956871523
815,-3.0522246721049724,-0.7720966246870414,0.13840336994389618
816,-3.052746421199171,-0.7722812284302216,0.1383753475722455
817,-3.053267449140075,-0.7724655695666742,0.1383473723155473
818,-3.0537877577724584,-0.7726496487900394,0.1383194440361571
819,-3.054307348934241,-0.7728334667912922,0.1382915625969991
820,-3.054826224456521,-0.7730170242587563,0.13826372786156302
821,-3.055344386163609,-0.7732003218781173,0.13823593969390108
822,-3.0558618358730594,-0.7733833603324359,0.138208197958625
823,-3.0563785753957045,-0.7735661403021612,0.13818050252090297
824,-3.0568946065356872,-0.7737486624651434,0.13815285324645693
825,-3.057409931090492,-0.7739309274966473,0.13812525000155945
826,-3.057924550850979,-0.7741129360693648,0.13809769265303085
827,-3.0584384676014134,-0.7742946888534281,0.1380701810682362
828,-3.0589516831194996,-0.774476186516422,0.13804271511508284
829,-3.059464199176412,-0.7746574297233972,0.13801529466201695
830,-3.0599760175368265,-0.7748384191368823,0.13798791957802117
831,-3.0604871399589504,-0.7750191554168967,0.13796058973261174
832,-3.060997568194556,-0.7751996392209628,0.13793330499583528
833,-3.061507303989009,-0.7753798712041186,0.1379060652382666
834,-3.0620163490813,-0.7755598520189299,0.1378788703310056
835,-3.0625247052040767,-0.7757395823155024,0.13785172014567443
836,-3.063032374083671,-0.7759190627414942,0.137824614554415
837,-3.0635393574401313,-0.7760982939421275,0.13779755342988614
838,-3.0640456569872523,-0.7762772765602005,0.1377705366452611
839,-3.064551274432604,-0.7764560112361,0.13774356407422444
840,-3.065056211477562,-0.7766344986078125,0.13771663559096983
841,-3.065560469817336,-0.7768127393109365,0.13768975107019718
842,-3.066064051141001,-0.7769907339786938,0.13766291038710993
843,-3.0665669571315237,-0.7771684832419414,0.13763611341741278
844,-3.0670691894657933,-0.7773459877291832,0.13760936003730875
845,-3.0675707498146494,-0.777523248066581,0.13758265012349677
846,-3.0680716398429113,-0.7777002648779666,0.13755598355316898
847,-3.068571861209406,-0.7778770387848525,0.13752936020400847
848,-3.069071415566996,-0.7780535704064435,0.13750277995418642
849,-3.069570304562608,-0.7782298603596481,0.1374762426823597
850,-3.070068529837261,-0.7784059092590895,0.13744974826766848
851,-3.070566093026093,-0.7785817177171164,0.13742329658973393
852,-3.0710629957583895,-0.7787572863438145,0.137396887528655
853,-3.0715592396576104,-0.7789326157470171,0.13737052096500674
854,-3.072054826341418,-0.7791077065323164,0.13734419677983772
855,-3.0725497574217036,-0.7792825593030738,0.13731791485466732
856,-3.073044034504614,-0.779457174660431,0.13729167507148346
857,-3.07353765919058,-0.7796315532033206,0.13726547731274036
858,-3.07403063307434,-0.7798056955284768,0.13723932146135598
859,-3.07452295774497,-0.7799796022304459,0.1372132074007098
860,-3.0750146347859073,-0.780153273901597,0.1371871350146403
861,-3.075505665774978,-0.780326711132132,0.13716110418744282
862,-3.075996052284423,-0.7804999145100966,0.13713511480386725
863,-3.0764857958809233,-0.7806728846213898,0.13710916674911533
864,-3.0769748981256257,-0.7808456220497753,0.13708325990883893
865,-3.0774633605741695,-0.7810181273768905,0.13705739416913756
866,-3.0779511847767105,-0.7811904011822574,0.13703156941655587
867,-3.078438372277948,-0.7813624440432925,0.13700578553808157
868,-3.078924924617147,-0.7815342565353168,0.1369800424211436
869,-3.0794108433281675,-0.7817058392315658,0.13695433995360912
870,-3.0798961299394856,-0.7818771927031992,0.13692867802378203
871,-3.08038078597422,-0.7820483175193111,0.13690305652040022
872,-3.0808648129501557,-0.7822192142469395,0.13687747533263392
873,-3.08134821237977,-0.7823898834510762,0.13685193435008308
874,-3.0818309857702553,-0.7825603256946762,0.1368264334627755
875,-3.082313134623544,-0.7827305415386677,0.13680097256116452
876,-3.0827946604363317,-0.7829005315419616,0.13677555153612714
877,-3.0832755647001027,-0.7830702962614606,0.1367501702789615
878,-3.083755848901152,-0.7832398362520693,0.13672482868138525
879,-3.0842355145206106,-0.7834091520667028,0.13669952663553314
880,-3.0847145630344674,-0.7835782442562969,0.13667426403395505
881,-3.0851929959135935,-0.7837471133698166,0.136649040769614
882,-3.0856708146237652,-0.7839157599542661,0.1366238567358839
883,-3.0861480206256875,-0.7840841845546972,0.13659871182654776
884,-3.0866246153750163,-0.784252387714219,0.13657360593579548
885,-3.0871006003223815,-0.7844203699740069,0.136548538958222
886,-3.087575976913411,-0.7845881318733111,0.13652351078882513
887,-3.088050746588751,-0.7847556739494664,0.13649852132300377
888,-3.0885249107840904,-0.7849229967379006,0.13647357045655556
889,-3.088998470930182,-0.785090100772143,0.1364486580856754
890,-3.0894714284528657,-0.7852569865838345,0.13642378410695322
891,-3.0899437847730895,-0.7854236547027348,0.1363989484173721
892,-3.0904155413069323,-0.7855901056567322,0.1363741509143062
893,-3.090886699465625,-0.7857563399718518,0.13634939149551908
894,-3.091357260655574,-0.7859223581722644,0.13632467005916182
895,-3.0918272262783795,-0.7860881607802948,0.1362999865037707
896,-3.0922965977308605,-0.7862537483164304,0.1362753407282659
897,-3.092765376405074,-0.7864191212993296,0.13625073263194915
898,-3.0932335636883375,-0.7865842802458305,0.1362261621145021
899,-3.0937011609632488,-0.786749225670959,0.13620162907598465
900,-3.094168169607708,-0.7869139580879372,0.13617713341683257
901,-3.094634590994939,-0.7870784780081916,0.13615267503785627
902,-3.0951004264935085,-0.7872427859413617,0.13612825384023847
903,-3.095565677467348,-0.7874068823953074,0.13610386972553296
904,-3.096030345275774,-0.7875707678761181,0.13607952259566208
905,-3.0964944312735083,-0.7877344428881202,0.13605521235291587
906,-3.096957936810699,-0.7878979079338853,0.1360309388999492
907,-3.0974208632329394,-0.7880611635142378,0.13600670213978108
908,-3.09788321188129,-0.7882242101282639,0.13598250197579215
909,-3.098344984092296,-0.7883870482733184,0.135958338311723
910,-3.09880618119801,-0.7885496784450331,0.13593421105167314
911,-3.09926680452601,-0.7887121011373246,0.13591012010009845
912,-3.0997268553994193,-0.7888743168424018,0.13588606536180972
913,-3.1001863351369265,-0.7890363260507742,0.13586204674197133
914,-3.100645245052805,-0.7891981292512591,0.13583806414609884
915,-3.101103586456931,-0.7893597269309892,0.13581411748005806
916,-3.101561360654806,-0.7895211195754206,0.13579020665006294
